CharacterID,Linkage,Kind,AssetGroup,SlotRef,SourceSWF,SHA256
7525,ef_gt4,effect_visual,gt,a4,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
7436,ef_ic,effect_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
7423,ef_ligh,effect_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
7422,ef_me,effect_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
7421,ef_ms,effect_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
7410,ef_ninja1,effect_visual,ninj,a1,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
7315,ef_pf,effect_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
7310,Assets_20260702_fla.PigFly_headpiggycopy_1835,embedded_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
7285,Assets_20260702_fla.PigFly_Pigasusflyin__1787,embedded_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
7284,Assets_20260702_fla.PigFly_Pigasusflyz_1788,embedded_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
7283,Assets_20260702_fla.PigFly_headpiggy_1822,embedded_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
7216,Assets_20260702_fla.PigFly_tailpig_1789,embedded_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
7213,ef_pump,effect_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
7187,ef_sb,effect_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
7183,ef_siphon,effect_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
7172,ef_sk,effect_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
7145,ef_skelerun,effect_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
7115,ef_smoke,effect_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
7114,ef_spsb,effect_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
7056,ef_swi,effect_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
7012,ef_wb,effect_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
6967,ef_whip,effect_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
6962,ef_ww,effect_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
6950,eg_gt1,generic,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
6928,sp_ShieldCard,effect_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
6927,Assets_20260702_fla.FloatingShieldAura_1934,aura_visual,Assets_20260702_fla.FloatingShieldAura_193,a4,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
6923,sp_GlaWa1,effect_visual,GlaW,a1,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
6922,Assets_20260702_fla.GlacialWarlordAura_1938,aura_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
6913,sp_GlaWa2,effect_visual,GlaW,a2,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
6912,Assets_20260702_fla.GlaWaFrostFangBeast_1945,embedded_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
6900,sp_GlaWa3,effect_visual,GlaW,a3,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
6892,sp_HBVa1,effect_visual,HBV,a1,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
6888,sp_HBVa2,effect_visual,HBV,a2,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
6872,Assets_20260702_fla.glimmerCC_1969,embedded_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
6846,Assets_20260702_fla.eg_1965,embedded_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
6843,sp_HBVa3,effect_visual,HBV,a3,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
6822,Assets_20260702_fla.shadowspank2_1985,embedded_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
6803,Assets_20260702_fla.spiralenergy_1962,embedded_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
6787,Assets_20260702_fla.ccb_cc_1967,embedded_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
6782,Assets_20260702_fla.cchsymb_1979,embedded_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
6780,Assets_20260702_fla.glcr_1976,embedded_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
6774,sp_HBVa4,effect_visual,HBV,a4,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
6749,Assets_20260702_fla.pwings_anim_1989,embedded_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
6725,Assets_20260702_fla.HBGlow_1955,embedded_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
6723,sp_HBVaa,effect_visual,HBV,aa,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
6719,Assets_20260702_fla.splash_1996,embedded_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
6708,sp_Ionaa1,effect_visual,Iona,a1,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
6684,sp_Ionaa2,effect_visual,Iona,a2,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
6683,sp_Ionaa3,effect_visual,Iona,a3,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
6605,sp_Ionaa4,effect_visual,Iona,a4,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
6593,sp_NegativeEnergy,effect_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
6592,sp_NegativeEnergy2,effect_visual,NegativeEnergy,a2,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
6591,Assets_20260702_fla.IonaNegativeEnergy_2056,embedded_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
6585,sp_PositiveEnergy,effect_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
6584,Assets_20260702_fla.IonaPositiveEnergy_2065,embedded_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
6578,sp_ReverseEnergy,effect_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
6577,Assets_20260702_fla.IonaReverseEnergy_2071,embedded_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
6567,mtl_a1,generic,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
6515,mtl_a2,generic,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
6274,sp_MaAta1,effect_visual,MaAt,a1,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
6273,Assets_20260702_fla.MartialArtistA1_Animation_2180,embedded_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
6233,sp_MaAta2,effect_visual,MaAt,a2,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
6188,sp_MaAta3,effect_visual,MaAt,a3,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
6108,sp_MaAta4,effect_visual,MaAt,a4,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
6103,sp_PhanCha1,effect_visual,PhanCh,a1,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
6102,Assets_20260702_fla.PhantomC_A1Anim_2269,embedded_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
6086,sp_PhanCha2,effect_visual,PhanCh,a2,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
6085,Assets_20260702_fla.PhantomC_A2Anim_2282,embedded_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
6083,sp_PhanCha3,effect_visual,PhanCh,a3,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
6082,Assets_20260702_fla.PhantomC_A3Anim_2287,embedded_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
6072,sp_PhanCha4,effect_visual,PhanCh,a4,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
6071,Assets_20260702_fla.PhantomC_A4Anim_2289,embedded_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
6061,sp_PhanChaa,effect_visual,PhanCh,aa,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
6060,Assets_20260702_fla.PhantomC_AAAnim_2317,embedded_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
5996,sp_ReaperPWD,effect_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
5900,Assets_20260702_fla.ElementalWheewlSpinner_2319,embedded_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
5879,sp_sofa1,effect_visual,sof,a1,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
5861,sp_sofa2,effect_visual,sof,a2,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
5831,sp_sofa3,effect_visual,sof,a3,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
5785,sp_sofa4,effect_visual,sof,a4,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
5754,sp_sofSura1,effect_visual,sofSur,a1,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
5753,Assets_20260702_fla.Anim_2026Animations_ScionofFlame_SOFAura1_2366,aura_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
5712,sp_sofSura2,effect_visual,sofSur,a2,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
5711,Assets_20260702_fla.Anim_2026Animations_ScionofFlame_SOFAura2_2370,aura_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
5670,sp_sofSura3,effect_visual,sofSur,a3,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
5669,Assets_20260702_fla.Anim_2026Animations_ScionofFlame_SOFAura3_2374,aura_visual,Assets_20260702_fla.Anim_2026Animations_ScionofFlame_SOFAura3_237,a4,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
5628,sp_sofSura4,effect_visual,sofSur,a4,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
5627,Assets_20260702_fla.Anim_2026Animations_ScionofFlame_SOFAura4_2378,aura_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
5586,sp_sofSura5,effect_visual,sofSur,a5,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
5585,Assets_20260702_fla.Anim_2026Animations_ScionofFlame_SOFAura5_2382,aura_visual,Assets_20260702_fla.Anim_2026Animations_ScionofFlame_SOFAura5_238,a2,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
5544,sp_abys1,effect_visual,abys,a1,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
5512,sp_abys2,effect_visual,abys,a2,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
5444,sp_abys2a,effect_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
5443,sp_abys2aa,effect_visual,abys2,aa,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
5440,sp_abys4,effect_visual,abys,a4,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
5416,sp_apal1,effect_visual,apal,a1,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
5415,sp_apal3,effect_visual,apal,a3,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
5388,sp_apal4,effect_visual,apal,a4,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
5360,sp_Archivista1,effect_visual,Archivist,a1,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
5349,Assets_20260702_fla.ArchivistofTime_ManaCrest40_Class_2436,embedded_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
5336,sp_Archivista2,effect_visual,Archivist,a2,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
5333,sp_Archivista3,effect_visual,Archivist,a3,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
5309,sp_Archivista4,effect_visual,Archivist,a4,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
5263,sp_ArcInva1,effect_visual,ArcInv,a1,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
5254,sp_ArcInva2,effect_visual,ArcInv,a2,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
5253,sp_ArcInva2Aura,aura_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
5252,Assets_20260702_fla.A1RingAura_2471,aura_visual,Assets_20260702_fla.A1RingAura_247,a1,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
5251,sp_ArcInva3,effect_visual,ArcInv,a3,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
5210,sp_ArcInva4,effect_visual,ArcInv,a4,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
5174,sp_ArcInvaa,effect_visual,ArcInv,aa,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
5145,sp_ball,effect_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
5135,sp_Berserk2026a1,effect_visual,Berserk2026,a1,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
5117,sp_Berserk2026a2,effect_visual,Berserk2026,a2,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
5108,Assets_20260702_fla.Anim_2026Animations_Berserker2026_whirlwind_2509,embedded_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
5100,sp_Berserk2026a3,effect_visual,Berserk2026,a3,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
5080,sp_Berserk2026a4,effect_visual,Berserk2026,a4,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
5079,Assets_20260702_fla.Anim_2026Animations_Berserker2026_vampirebat_2515,embedded_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
5058,Assets_20260702_fla.Anim_2026Animations_Berserker2026_sum_2516,embedded_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
5025,sp_Berserk2026aa,effect_visual,Berserk2026,aa,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
5006,sp_bite,effect_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
4995,sp_blmstra1,effect_visual,blmstr,a1,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
4993,Assets_20260702_fla.blmstr_insidea1_2535,embedded_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
4979,sp_blmstra2,effect_visual,blmstr,a2,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
4978,Assets_20260702_fla.blmstr_homingz_2537,embedded_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
4951,sp_blmstra3,effect_visual,blmstr,a3,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
4892,sp_blmstra4,effect_visual,blmstr,a4,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
4868,sp_blmstraa,effect_visual,blmstr,aa,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
4863,sp_BTa1,effect_visual,BT,a1,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
4804,sp_BTa2,effect_visual,BT,a2,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
4799,sp_BTa4,effect_visual,BT,a4,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
4782,sp_C1,effect_visual,C,a1,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
4780,sp_card_bard,effect_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
4779,Assets_20260702_fla.spfx_card_bard_anim_inner_2575,embedded_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
4773,sp_card_defense,effect_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
4772,Assets_20260702_fla.spfx_card_defense_anim_inner_2581,embedded_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
4771,sp_card_dmk,effect_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
4770,Assets_20260702_fla.spfx_card_dmk_anim_inner_2585,embedded_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
4765,sp_card_heal,effect_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
4764,Assets_20260702_fla.spfx_card_heal_anim_inner_2588,embedded_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
4763,sp_card_leghero,effect_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
4762,Assets_20260702_fla.spfx_card_leghero_anim_inner_2591,embedded_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
4757,sp_card_necro,effect_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
4756,Assets_20260702_fla.spfx_card_necro_anim_inner_2594,embedded_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
4744,sp_card_offense,effect_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
4743,Assets_20260702_fla.spfx_card_offense_anim_inner_2602,embedded_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
4742,sp_card_pally,effect_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
4741,Assets_20260702_fla.spfx_card_pally_anim_inner_2606,embedded_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
4726,sp_card_pslayer,effect_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
4725,Assets_20260702_fla.spfx_card_pslayer_anim_inner_2609,embedded_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
4717,sp_CardClash,effect_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
4716,Assets_20260702_fla.CardcrasherWALL_2613,embedded_visual,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
4700,ieh1,icon,,,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
4694,sp_chaos1,effect_visual,chaos,a1,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
4666,sp_chaos2,effect_visual,chaos,a2,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
4657,sp_chaos3,effect_visual,chaos,a3,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
4636,sp_chass1,effect_visual,chass,a1,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
4633,sp_chass2,effect_visual,chass,a2,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
4630,sp_chass3,effect_visual,chass,a3,Assets_20260731.swf,54ab0ac2693fbdd0afa0491e122bdbc96d942c2e29bbce81d2f54d5e5243f8a0
